order_id,customer_id,product_id,product_name,category,quantity,unit_price,total_amount,order_date,region
7962,355,9,Water Bottle,Sports,3,19.99,59.97,2024-09-07,South
7963,434,7,Keyboard,Electronics,3,79.99,239.97,2024-09-29,West
7964,308,5,Notebook,Office,1,4.99,4.99,2024-09-08,North
7965,427,6,Monitor,Electronics,4,299.99,1199.96,2024-11-16,East
7966,439,3,Desk Chair,Furniture,4,199.99,799.96,2024-01-09,East
7967,480,2,Mouse,Electronics,2,25.99,51.98,2024-11-21,North
7968,139,1,Laptop,Electronics,2,999.99,1999.98,2024-09-05,West
7969,3,6,Monitor,Electronics,1,299.99,299.99,2024-12-30,East
7970,428,7,Keyboard,Electronics,2,79.99,159.98,2024-09-06,North
7971,248,10,Backpack,Accessories,4,59.99,239.96,2024-08-11,North
7972,282,4,Coffee Mug,Kitchen,2,12.99,25.98,2024-09-21,East
7973,95,8,Desk Lamp,Furniture,2,45.99,91.98,2024-02-25,South
7974,354,9,Water Bottle,Sports,5,19.99,99.95,2024-02-12,West
7975,246,6,Monitor,Electronics,1,299.99,299.99,2024-09-18,West
7976,312,2,Mouse,Electronics,3,25.99,77.97,2024-06-28,East
7977,19,6,Monitor,Electronics,3,299.99,899.97,2024-12-19,West
7978,149,4,Coffee Mug,Kitchen,4,12.99,51.96,2024-07-26,West
7979,88,9,Water Bottle,Sports,2,19.99,39.98,2024-10-13,West
7980,340,4,Coffee Mug,Kitchen,3,12.99,38.97,2024-03-11,North
7981,86,9,Water Bottle,Sports,3,19.99,59.97,2024-03-30,South
7982,177,10,Backpack,Accessories,5,59.99,299.95,2024-11-21,West
7983,444,2,Mouse,Electronics,3,25.99,77.97,2024-04-29,West
7984,220,10,Backpack,Accessories,4,59.99,239.96,2024-03-09,North
7985,141,8,Desk Lamp,Furniture,1,45.99,45.99,2024-12-20,South
7986,32,10,Backpack,Accessories,1,59.99,59.99,2024-08-18,East
7987,198,10,Backpack,Accessories,2,59.99,119.98,2024-02-15,South
7988,5,4,Coffee Mug,Kitchen,3,12.99,38.97,2024-06-20,East
7989,46,8,Desk Lamp,Furniture,5,45.99,229.95,2024-06-08,West
7990,97,1,Laptop,Electronics,1,999.99,999.99,2024-08-02,North
7991,259,7,Keyboard,Electronics,3,79.99,239.97,2024-06-12,North
7992,356,3,Desk Chair,Furniture,4,199.99,799.96,2024-04-22,East
7993,327,10,Backpack,Accessories,4,59.99,239.96,2024-02-23,West
7994,147,2,Mouse,Electronics,3,25.99,77.97,2024-05-03,North
7995,403,7,Keyboard,Electronics,5,79.99,399.95,2024-10-10,South
7996,212,8,Desk Lamp,Furniture,4,45.99,183.96,2024-12-16,North
7997,321,6,Monitor,Electronics,4,299.99,1199.96,2024-07-07,East
7998,383,8,Desk Lamp,Furniture,4,45.99,183.96,2024-03-24,West
7999,67,1,Laptop,Electronics,3,999.99,2999.97,2024-02-01,South
8000,388,8,Desk Lamp,Furniture,4,45.99,183.96,2024-11-28,East
8001,156,8,Desk Lamp,Furniture,5,45.99,229.95,2024-01-22,North
8002,201,8,Desk Lamp,Furniture,2,45.99,91.98,2024-11-02,North
8003,313,4,Coffee Mug,Kitchen,5,12.99,64.95,2024-10-08,East
8004,187,4,Coffee Mug,Kitchen,1,12.99,12.99,2024-06-20,East
8005,241,2,Mouse,Electronics,2,25.99,51.98,2024-12-05,South
8006,163,3,Desk Chair,Furniture,4,199.99,799.96,2024-05-21,West
8007,306,7,Keyboard,Electronics,1,79.99,79.99,2024-07-26,East
8008,26,6,Monitor,Electronics,3,299.99,899.97,2024-04-15,South
8009,173,9,Water Bottle,Sports,1,19.99,19.99,2024-02-26,North
8010,77,9,Water Bottle,Sports,4,19.99,79.96,2024-10-13,North
8011,491,4,Coffee Mug,Kitchen,5,12.99,64.95,2024-01-09,East
8012,230,6,Monitor,Electronics,1,299.99,299.99,2024-05-24,North
8013,286,3,Desk Chair,Furniture,5,199.99,999.95,2024-11-29,West
8014,204,8,Desk Lamp,Furniture,4,45.99,183.96,2024-11-11,East
8015,146,10,Backpack,Accessories,3,59.99,179.97,2024-11-30,East
8016,126,5,Notebook,Office,2,4.99,9.98,2024-04-26,North
8017,155,1,Laptop,Electronics,3,999.99,2999.97,2024-07-26,South
8018,116,2,Mouse,Electronics,1,25.99,25.99,2024-05-23,East
8019,226,4,Coffee Mug,Kitchen,3,12.99,38.97,2024-09-22,East
8020,171,5,Notebook,Office,5,4.99,24.95,2024-08-06,North
8021,352,9,Water Bottle,Sports,3,19.99,59.97,2024-11-12,South
8022,368,3,Desk Chair,Furniture,2,199.99,399.98,2024-07-07,South
8023,464,10,Backpack,Accessories,4,59.99,239.96,2024-07-27,East
8024,347,1,Laptop,Electronics,1,999.99,999.99,2024-12-31,West
8025,416,7,Keyboard,Electronics,1,79.99,79.99,2024-10-04,East
8026,345,1,Laptop,Electronics,5,999.99,4999.95,2024-06-17,East
8027,383,3,Desk Chair,Furniture,2,199.99,399.98,2024-01-16,East
8028,317,3,Desk Chair,Furniture,2,199.99,399.98,2024-09-22,North
8029,218,10,Backpack,Accessories,5,59.99,299.95,2024-06-10,West
8030,442,2,Mouse,Electronics,5,25.99,129.95,2024-01-27,South
8031,109,10,Backpack,Accessories,4,59.99,239.96,2024-02-07,West
8032,308,4,Coffee Mug,Kitchen,4,12.99,51.96,2024-03-20,West
8033,312,8,Desk Lamp,Furniture,4,45.99,183.96,2024-04-05,South
8034,370,4,Coffee Mug,Kitchen,4,12.99,51.96,2024-01-21,East
8035,390,3,Desk Chair,Furniture,5,199.99,999.95,2024-04-30,East
8036,222,9,Water Bottle,Sports,1,19.99,19.99,2024-03-15,North
8037,284,7,Keyboard,Electronics,3,79.99,239.97,2024-12-20,West
8038,8,7,Keyboard,Electronics,4,79.99,319.96,2024-10-22,North
8039,186,3,Desk Chair,Furniture,3,199.99,599.97,2024-01-31,East
8040,126,3,Desk Chair,Furniture,2,199.99,399.98,2024-03-25,East
8041,426,3,Desk Chair,Furniture,3,199.99,599.97,2024-10-19,South
8042,113,9,Water Bottle,Sports,1,19.99,19.99,2024-02-24,West
8043,309,7,Keyboard,Electronics,3,79.99,239.97,2024-11-20,South
8044,276,6,Monitor,Electronics,5,299.99,1499.95,2024-06-03,East
8045,324,6,Monitor,Electronics,1,299.99,299.99,2024-11-18,North
8046,386,5,Notebook,Office,1,4.99,4.99,2024-01-16,West
8047,367,2,Mouse,Electronics,1,25.99,25.99,2024-06-23,West
8048,424,5,Notebook,Office,3,4.99,14.97,2024-08-02,West
8049,436,4,Coffee Mug,Kitchen,2,12.99,25.98,2024-08-24,South
8050,311,5,Notebook,Office,3,4.99,14.97,2024-02-17,South
8051,379,3,Desk Chair,Furniture,3,199.99,599.97,2024-02-10,North
8052,10,5,Notebook,Office,2,4.99,9.98,2024-01-09,South
8053,302,2,Mouse,Electronics,4,25.99,103.96,2024-02-09,North
8054,218,6,Monitor,Electronics,2,299.99,599.98,2024-01-30,West
8055,396,3,Desk Chair,Furniture,1,199.99,199.99,2024-05-25,East
8056,370,5,Notebook,Office,5,4.99,24.95,2024-01-04,South
8057,92,5,Notebook,Office,3,4.99,14.97,2024-11-24,South
8058,461,4,Coffee Mug,Kitchen,2,12.99,25.98,2024-01-03,North
8059,321,1,Laptop,Electronics,2,999.99,1999.98,2024-05-21,West
8060,59,6,Monitor,Electronics,3,299.99,899.97,2024-09-11,West
8061,485,5,Notebook,Office,3,4.99,14.97,2024-05-17,South
8062,443,10,Backpack,Accessories,4,59.99,239.96,2024-10-16,West
8063,65,2,Mouse,Electronics,2,25.99,51.98,2024-03-23,East
8064,330,9,Water Bottle,Sports,2,19.99,39.98,2024-12-24,South
8065,239,6,Monitor,Electronics,4,299.99,1199.96,2024-12-12,South
8066,277,2,Mouse,Electronics,5,25.99,129.95,2024-06-10,North
8067,225,5,Notebook,Office,4,4.99,19.96,2024-01-05,South
8068,153,8,Desk Lamp,Furniture,4,45.99,183.96,2024-08-27,West
8069,291,6,Monitor,Electronics,1,299.99,299.99,2024-12-30,North
8070,53,7,Keyboard,Electronics,1,79.99,79.99,2024-07-31,North
8071,481,2,Mouse,Electronics,1,25.99,25.99,2024-08-05,South
8072,6,7,Keyboard,Electronics,2,79.99,159.98,2024-12-05,North
8073,241,6,Monitor,Electronics,4,299.99,1199.96,2024-07-15,East
8074,81,6,Monitor,Electronics,1,299.99,299.99,2024-01-28,East
8075,205,7,Keyboard,Electronics,2,79.99,159.98,2024-08-01,South
8076,305,5,Notebook,Office,2,4.99,9.98,2024-07-09,East
8077,250,3,Desk Chair,Furniture,1,199.99,199.99,2024-06-17,East
8078,256,2,Mouse,Electronics,3,25.99,77.97,2024-09-24,South
8079,280,7,Keyboard,Electronics,2,79.99,159.98,2024-08-16,North
8080,333,1,Laptop,Electronics,1,999.99,999.99,2024-06-08,East
8081,297,2,Mouse,Electronics,3,25.99,77.97,2024-12-13,South
8082,281,4,Coffee Mug,Kitchen,4,12.99,51.96,2024-10-07,South
8083,203,8,Desk Lamp,Furniture,2,45.99,91.98,2024-06-09,South
8084,106,5,Notebook,Office,2,4.99,9.98,2024-02-08,West
8085,20,9,Water Bottle,Sports,3,19.99,59.97,2024-05-26,North
8086,294,7,Keyboard,Electronics,4,79.99,319.96,2024-04-01,South
8087,10,4,Coffee Mug,Kitchen,3,12.99,38.97,2024-12-05,East
8088,400,6,Monitor,Electronics,2,299.99,599.98,2024-12-04,North
8089,130,5,Notebook,Office,5,4.99,24.95,2024-03-13,North
8090,191,8,Desk Lamp,Furniture,3,45.99,137.97,2024-05-06,North
8091,381,4,Coffee Mug,Kitchen,2,12.99,25.98,2024-01-22,East
8092,469,9,Water Bottle,Sports,4,19.99,79.96,2024-12-30,West
8093,225,10,Backpack,Accessories,3,59.99,179.97,2024-06-18,West
8094,181,4,Coffee Mug,Kitchen,5,12.99,64.95,2024-10-24,North
8095,260,3,Desk Chair,Furniture,2,199.99,399.98,2024-06-17,West
8096,460,2,Mouse,Electronics,3,25.99,77.97,2024-07-08,North
8097,77,5,Notebook,Office,2,4.99,9.98,2024-12-12,West
8098,255,8,Desk Lamp,Furniture,2,45.99,91.98,2024-10-05,South
8099,161,8,Desk Lamp,Furniture,2,45.99,91.98,2024-06-11,North
8100,471,1,Laptop,Electronics,4,999.99,3999.96,2024-09-24,East
8101,425,2,Mouse,Electronics,1,25.99,25.99,2024-10-24,North
8102,39,4,Coffee Mug,Kitchen,5,12.99,64.95,2024-06-17,West
8103,110,5,Notebook,Office,3,4.99,14.97,2024-11-05,South
8104,391,7,Keyboard,Electronics,3,79.99,239.97,2024-12-01,North
8105,108,4,Coffee Mug,Kitchen,3,12.99,38.97,2024-07-22,East
8106,102,8,Desk Lamp,Furniture,2,45.99,91.98,2024-08-30,North
8107,397,10,Backpack,Accessories,2,59.99,119.98,2024-03-12,North
8108,353,3,Desk Chair,Furniture,2,199.99,399.98,2024-01-29,North
8109,452,4,Coffee Mug,Kitchen,3,12.99,38.97,2024-11-28,North
8110,379,10,Backpack,Accessories,5,59.99,299.95,2024-02-28,West
8111,11,9,Water Bottle,Sports,1,19.99,19.99,2024-04-27,North
8112,128,8,Desk Lamp,Furniture,2,45.99,91.98,2024-10-02,East
8113,55,5,Notebook,Office,4,4.99,19.96,2024-12-17,North
8114,156,5,Notebook,Office,2,4.99,9.98,2024-02-28,South
8115,232,7,Keyboard,Electronics,2,79.99,159.98,2024-05-06,North
8116,132,1,Laptop,Electronics,4,999.99,3999.96,2024-10-19,East
8117,76,5,Notebook,Office,5,4.99,24.95,2024-05-11,North
8118,371,10,Backpack,Accessories,3,59.99,179.97,2024-12-28,North
8119,450,4,Coffee Mug,Kitchen,3,12.99,38.97,2024-01-28,East
8120,151,10,Backpack,Accessories,4,59.99,239.96,2024-04-13,East
8121,11,5,Notebook,Office,1,4.99,4.99,2024-09-16,South
8122,44,7,Keyboard,Electronics,3,79.99,239.97,2024-07-15,North
8123,46,5,Notebook,Office,5,4.99,24.95,2024-02-17,North
8124,197,9,Water Bottle,Sports,2,19.99,39.98,2024-07-21,South
8125,201,9,Water Bottle,Sports,1,19.99,19.99,2024-12-25,East
8126,331,6,Monitor,Electronics,5,299.99,1499.95,2024-09-30,North
8127,90,9,Water Bottle,Sports,4,19.99,79.96,2024-11-09,North
8128,167,10,Backpack,Accessories,3,59.99,179.97,2024-01-19,North
8129,380,8,Desk Lamp,Furniture,4,45.99,183.96,2024-10-08,South
8130,46,6,Monitor,Electronics,5,299.99,1499.95,2024-11-03,West
8131,435,1,Laptop,Electronics,5,999.99,4999.95,2024-08-02,West
8132,341,3,Desk Chair,Furniture,3,199.99,599.97,2024-03-04,East
8133,411,1,Laptop,Electronics,4,999.99,3999.96,2024-01-10,East
8134,485,1,Laptop,Electronics,5,999.99,4999.95,2024-08-20,West
8135,354,9,Water Bottle,Sports,3,19.99,59.97,2024-03-19,West
8136,443,7,Keyboard,Electronics,3,79.99,239.97,2024-02-03,North
8137,161,5,Notebook,Office,4,4.99,19.96,2024-03-24,East
8138,150,9,Water Bottle,Sports,4,19.99,79.96,2024-04-28,North
8139,437,9,Water Bottle,Sports,2,19.99,39.98,2024-06-25,West
8140,459,4,Coffee Mug,Kitchen,2,12.99,25.98,2024-06-04,South
8141,257,7,Keyboard,Electronics,1,79.99,79.99,2024-07-22,North
8142,88,8,Desk Lamp,Furniture,1,45.99,45.99,2024-10-26,West
8143,149,1,Laptop,Electronics,4,999.99,3999.96,2024-02-09,South
8144,55,9,Water Bottle,Sports,1,19.99,19.99,2024-04-15,West
8145,82,6,Monitor,Electronics,2,299.99,599.98,2024-06-23,North
8146,319,9,Water Bottle,Sports,2,19.99,39.98,2024-02-23,North
8147,12,4,Coffee Mug,Kitchen,3,12.99,38.97,2024-04-17,North
8148,53,2,Mouse,Electronics,4,25.99,103.96,2024-01-11,North
8149,88,4,Coffee Mug,Kitchen,3,12.99,38.97,2024-03-04,South
8150,442,8,Desk Lamp,Furniture,3,45.99,137.97,2024-11-15,North
8151,101,4,Coffee Mug,Kitchen,5,12.99,64.95,2024-04-23,South
8152,218,8,Desk Lamp,Furniture,3,45.99,137.97,2024-02-13,East
8153,46,6,Monitor,Electronics,1,299.99,299.99,2024-11-04,West
8154,257,7,Keyboard,Electronics,1,79.99,79.99,2024-10-08,South
8155,486,4,Coffee Mug,Kitchen,4,12.99,51.96,2024-11-11,North
8156,199,5,Notebook,Office,4,4.99,19.96,2024-01-11,North
8157,187,2,Mouse,Electronics,5,25.99,129.95,2024-04-19,South
8158,399,2,Mouse,Electronics,1,25.99,25.99,2024-01-11,West
8159,369,2,Mouse,Electronics,5,25.99,129.95,2024-03-22,West
8160,309,6,Monitor,Electronics,2,299.99,599.98,2024-03-15,East
8161,468,6,Monitor,Electronics,5,299.99,1499.95,2024-09-20,East
8162,352,5,Notebook,Office,5,4.99,24.95,2024-10-13,East
8163,419,7,Keyboard,Electronics,3,79.99,239.97,2024-04-28,South
8164,360,2,Mouse,Electronics,2,25.99,51.98,2024-12-06,East
8165,338,5,Notebook,Office,2,4.99,9.98,2024-01-06,North
8166,376,5,Notebook,Office,5,4.99,24.95,2024-06-15,East
8167,43,6,Monitor,Electronics,1,299.99,299.99,2024-06-29,North
8168,452,6,Monitor,Electronics,1,299.99,299.99,2024-10-04,South
8169,346,6,Monitor,Electronics,1,299.99,299.99,2024-10-07,North
8170,241,4,Coffee Mug,Kitchen,1,12.99,12.99,2024-01-27,East
8171,396,7,Keyboard,Electronics,3,79.99,239.97,2024-10-06,East
8172,475,10,Backpack,Accessories,3,59.99,179.97,2024-10-06,East
8173,394,8,Desk Lamp,Furniture,3,45.99,137.97,2024-08-09,South
8174,158,8,Desk Lamp,Furniture,4,45.99,183.96,2024-10-21,West
8175,308,5,Notebook,Office,2,4.99,9.98,2024-10-01,North
8176,260,10,Backpack,Accessories,5,59.99,299.95,2024-03-22,South
8177,29,6,Monitor,Electronics,1,299.99,299.99,2024-04-12,East
8178,374,5,Notebook,Office,2,4.99,9.98,2024-03-02,North
8179,340,4,Coffee Mug,Kitchen,5,12.99,64.95,2024-12-30,South
8180,267,5,Notebook,Office,2,4.99,9.98,2024-03-16,West
8181,397,6,Monitor,Electronics,3,299.99,899.97,2024-12-15,South
8182,62,10,Backpack,Accessories,1,59.99,59.99,2024-09-18,North
8183,386,3,Desk Chair,Furniture,2,199.99,399.98,2024-10-22,South
8184,235,5,Notebook,Office,2,4.99,9.98,2024-04-01,North
8185,490,2,Mouse,Electronics,4,25.99,103.96,2024-02-23,West
8186,445,3,Desk Chair,Furniture,5,199.99,999.95,2024-02-20,North
8187,462,5,Notebook,Office,2,4.99,9.98,2024-03-14,North
8188,393,1,Laptop,Electronics,2,999.99,1999.98,2024-01-16,East
8189,443,10,Backpack,Accessories,1,59.99,59.99,2024-03-13,South
8190,383,1,Laptop,Electronics,3,999.99,2999.97,2024-02-08,North
8191,270,10,Backpack,Accessories,5,59.99,299.95,2024-08-07,West
8192,149,3,Desk Chair,Furniture,2,199.99,399.98,2024-02-29,East
8193,134,2,Mouse,Electronics,2,25.99,51.98,2024-12-08,South
8194,466,6,Monitor,Electronics,2,299.99,599.98,2024-10-14,South
8195,383,10,Backpack,Accessories,5,59.99,299.95,2024-09-29,North
8196,137,6,Monitor,Electronics,2,299.99,599.98,2024-03-09,South
8197,414,1,Laptop,Electronics,3,999.99,2999.97,2024-08-23,South
8198,328,7,Keyboard,Electronics,4,79.99,319.96,2024-07-19,East
8199,371,1,Laptop,Electronics,4,999.99,3999.96,2024-09-17,North
8200,34,6,Monitor,Electronics,2,299.99,599.98,2024-06-08,East
8201,91,1,Laptop,Electronics,3,999.99,2999.97,2024-09-04,South
8202,62,2,Mouse,Electronics,1,25.99,25.99,2024-12-16,North
8203,121,2,Mouse,Electronics,5,25.99,129.95,2024-01-16,North
8204,195,6,Monitor,Electronics,2,299.99,599.98,2024-10-10,East
8205,395,1,Laptop,Electronics,5,999.99,4999.95,2024-07-29,South
8206,311,3,Desk Chair,Furniture,5,199.99,999.95,2024-02-27,South
8207,124,5,Notebook,Office,2,4.99,9.98,2024-02-08,North
8208,197,3,Desk Chair,Furniture,4,199.99,799.96,2024-02-04,South
8209,441,5,Notebook,Office,1,4.99,4.99,2024-02-26,East
8210,89,6,Monitor,Electronics,4,299.99,1199.96,2024-08-06,North
8211,129,2,Mouse,Electronics,3,25.99,77.97,2024-12-15,East
8212,410,10,Backpack,Accessories,5,59.99,299.95,2024-08-23,North
8213,95,3,Desk Chair,Furniture,4,199.99,799.96,2024-11-15,South
8214,228,2,Mouse,Electronics,3,25.99,77.97,2024-09-10,East
8215,303,6,Monitor,Electronics,5,299.99,1499.95,2024-05-02,West
8216,94,4,Coffee Mug,Kitchen,4,12.99,51.96,2024-07-23,East
8217,275,6,Monitor,Electronics,3,299.99,899.97,2024-04-10,South
8218,268,6,Monitor,Electronics,4,299.99,1199.96,2024-02-26,South
8219,60,6,Monitor,Electronics,2,299.99,599.98,2024-12-25,West
8220,54,6,Monitor,Electronics,5,299.99,1499.95,2024-11-12,West
8221,82,6,Monitor,Electronics,2,299.99,599.98,2024-09-11,North
8222,62,6,Monitor,Electronics,5,299.99,1499.95,2024-03-26,North
8223,416,8,Desk Lamp,Furniture,4,45.99,183.96,2024-11-26,East
8224,24,7,Keyboard,Electronics,4,79.99,319.96,2024-03-05,East
8225,270,3,Desk Chair,Furniture,3,199.99,599.97,2024-10-10,West
8226,340,1,Laptop,Electronics,4,999.99,3999.96,2024-11-10,South
8227,230,6,Monitor,Electronics,3,299.99,899.97,2024-05-09,North
8228,189,4,Coffee Mug,Kitchen,5,12.99,64.95,2024-02-16,East
8229,242,10,Backpack,Accessories,4,59.99,239.96,2024-04-09,North
8230,491,9,Water Bottle,Sports,4,19.99,79.96,2024-08-11,East
8231,12,5,Notebook,Office,5,4.99,24.95,2024-08-04,West
8232,309,2,Mouse,Electronics,5,25.99,129.95,2024-01-10,East
8233,230,9,Water Bottle,Sports,5,19.99,99.95,2024-08-06,West
8234,15,4,Coffee Mug,Kitchen,2,12.99,25.98,2024-03-21,North
8235,113,9,Water Bottle,Sports,2,19.99,39.98,2024-05-04,East
8236,289,6,Monitor,Electronics,2,299.99,599.98,2024-10-19,South
8237,366,2,Mouse,Electronics,1,25.99,25.99,2024-03-27,East
8238,181,2,Mouse,Electronics,2,25.99,51.98,2024-07-18,West
8239,379,10,Backpack,Accessories,4,59.99,239.96,2024-07-16,North
8240,67,2,Mouse,Electronics,1,25.99,25.99,2024-03-05,North
8241,452,10,Backpack,Accessories,5,59.99,299.95,2024-12-15,West
8242,14,9,Water Bottle,Sports,1,19.99,19.99,2024-07-08,West
8243,3,10,Backpack,Accessories,1,59.99,59.99,2024-02-20,North
8244,413,10,Backpack,Accessories,5,59.99,299.95,2024-07-11,West
8245,16,8,Desk Lamp,Furniture,1,45.99,45.99,2024-10-17,North
8246,338,9,Water Bottle,Sports,3,19.99,59.97,2024-11-14,South
8247,118,6,Monitor,Electronics,2,299.99,599.98,2024-07-30,North
8248,115,9,Water Bottle,Sports,3,19.99,59.97,2024-07-24,West
8249,238,2,Mouse,Electronics,1,25.99,25.99,2024-05-16,North
8250,250,2,Mouse,Electronics,2,25.99,51.98,2024-08-11,North
8251,257,8,Desk Lamp,Furniture,5,45.99,229.95,2024-07-26,East
8252,434,5,Notebook,Office,3,4.99,14.97,2024-11-21,East
8253,339,2,Mouse,Electronics,4,25.99,103.96,2024-12-26,East
8254,325,1,Laptop,Electronics,3,999.99,2999.97,2024-04-08,North
8255,486,3,Desk Chair,Furniture,4,199.99,799.96,2024-03-21,East
8256,291,1,Laptop,Electronics,3,999.99,2999.97,2024-02-18,North
8257,106,2,Mouse,Electronics,2,25.99,51.98,2024-03-25,North
8258,475,9,Water Bottle,Sports,1,19.99,19.99,2024-04-30,South
8259,379,8,Desk Lamp,Furniture,2,45.99,91.98,2024-05-23,East
8260,120,6,Monitor,Electronics,4,299.99,1199.96,2024-06-14,West
8261,481,8,Desk Lamp,Furniture,4,45.99,183.96,2024-06-26,North
8262,430,9,Water Bottle,Sports,2,19.99,39.98,2024-10-06,East
8263,283,4,Coffee Mug,Kitchen,5,12.99,64.95,2024-10-10,South
8264,122,2,Mouse,Electronics,3,25.99,77.97,2024-12-29,East
8265,307,8,Desk Lamp,Furniture,3,45.99,137.97,2024-01-29,East
8266,270,6,Monitor,Electronics,1,299.99,299.99,2024-04-13,North
8267,194,10,Backpack,Accessories,4,59.99,239.96,2024-11-09,North
8268,11,1,Laptop,Electronics,1,999.99,999.99,2024-12-07,North
8269,363,10,Backpack,Accessories,3,59.99,179.97,2024-07-09,North
8270,352,8,Desk Lamp,Furniture,1,45.99,45.99,2024-08-12,East
8271,275,5,Notebook,Office,3,4.99,14.97,2024-05-28,East
8272,195,6,Monitor,Electronics,2,299.99,599.98,2024-09-18,West
8273,345,7,Keyboard,Electronics,2,79.99,159.98,2024-08-19,West
8274,202,2,Mouse,Electronics,2,25.99,51.98,2024-07-20,North
8275,476,9,Water Bottle,Sports,4,19.99,79.96,2024-08-13,West
8276,498,6,Monitor,Electronics,3,299.99,899.97,2024-05-30,West
8277,495,3,Desk Chair,Furniture,4,199.99,799.96,2024-05-26,South
8278,408,3,Desk Chair,Furniture,1,199.99,199.99,2024-11-02,North
8279,383,10,Backpack,Accessories,3,59.99,179.97,2024-04-07,West
8280,293,4,Coffee Mug,Kitchen,1,12.99,12.99,2024-11-27,West
8281,400,2,Mouse,Electronics,2,25.99,51.98,2024-10-15,South
8282,266,7,Keyboard,Electronics,2,79.99,159.98,2024-01-08,South
8283,382,7,Keyboard,Electronics,5,79.99,399.95,2024-02-17,South
8284,465,3,Desk Chair,Furniture,5,199.99,999.95,2024-04-24,West
8285,400,7,Keyboard,Electronics,2,79.99,159.98,2024-01-17,East
8286,298,4,Coffee Mug,Kitchen,2,12.99,25.98,2024-02-03,North
8287,224,5,Notebook,Office,2,4.99,9.98,2024-08-29,North
8288,275,9,Water Bottle,Sports,1,19.99,19.99,2024-08-10,North
8289,406,8,Desk Lamp,Furniture,5,45.99,229.95,2024-03-10,West
8290,384,3,Desk Chair,Furniture,2,199.99,399.98,2024-02-20,East
8291,106,3,Desk Chair,Furniture,1,199.99,199.99,2024-04-15,South
8292,295,1,Laptop,Electronics,4,999.99,3999.96,2024-10-11,West
8293,65,7,Keyboard,Electronics,1,79.99,79.99,2024-12-26,North
8294,187,3,Desk Chair,Furniture,3,199.99,599.97,2024-12-30,West
8295,2,7,Keyboard,Electronics,1,79.99,79.99,2024-12-13,North
8296,361,1,Laptop,Electronics,4,999.99,3999.96,2024-07-20,West
8297,143,2,Mouse,Electronics,4,25.99,103.96,2024-09-04,North
8298,33,1,Laptop,Electronics,5,999.99,4999.95,2024-09-05,West
8299,326,1,Laptop,Electronics,4,999.99,3999.96,2024-11-28,South
8300,344,8,Desk Lamp,Furniture,2,45.99,91.98,2024-10-22,West
8301,93,3,Desk Chair,Furniture,2,199.99,399.98,2024-01-07,East
8302,374,3,Desk Chair,Furniture,2,199.99,399.98,2024-04-30,South
8303,313,2,Mouse,Electronics,5,25.99,129.95,2024-02-09,West
8304,343,6,Monitor,Electronics,5,299.99,1499.95,2024-01-29,East
8305,370,9,Water Bottle,Sports,2,19.99,39.98,2024-06-10,South
8306,63,10,Backpack,Accessories,5,59.99,299.95,2024-01-22,South
8307,29,7,Keyboard,Electronics,3,79.99,239.97,2024-05-13,East
8308,126,10,Backpack,Accessories,4,59.99,239.96,2024-10-03,North
8309,494,7,Keyboard,Electronics,1,79.99,79.99,2024-08-11,North
8310,354,4,Coffee Mug,Kitchen,5,12.99,64.95,2024-09-23,East
8311,451,2,Mouse,Electronics,1,25.99,25.99,2024-07-29,East
8312,365,5,Notebook,Office,3,4.99,14.97,2024-11-18,North
8313,281,4,Coffee Mug,Kitchen,5,12.99,64.95,2024-04-03,South
8314,445,3,Desk Chair,Furniture,4,199.99,799.96,2024-08-28,East
8315,494,2,Mouse,Electronics,2,25.99,51.98,2024-10-21,North
8316,355,7,Keyboard,Electronics,5,79.99,399.95,2024-11-13,West
8317,249,1,Laptop,Electronics,2,999.99,1999.98,2024-03-04,North
8318,237,4,Coffee Mug,Kitchen,2,12.99,25.98,2024-07-29,North
8319,467,10,Backpack,Accessories,4,59.99,239.96,2024-07-24,North
8320,51,5,Notebook,Office,2,4.99,9.98,2024-08-14,North
8321,389,10,Backpack,Accessories,3,59.99,179.97,2024-10-16,South
8322,204,1,Laptop,Electronics,2,999.99,1999.98,2024-04-05,South
8323,256,5,Notebook,Office,1,4.99,4.99,2024-02-03,West
8324,128,5,Notebook,Office,5,4.99,24.95,2024-08-04,North
8325,141,1,Laptop,Electronics,4,999.99,3999.96,2024-02-12,South
8326,498,7,Keyboard,Electronics,2,79.99,159.98,2024-10-13,West
8327,114,10,Backpack,Accessories,3,59.99,179.97,2024-11-16,South
8328,316,9,Water Bottle,Sports,3,19.99,59.97,2024-11-12,South
8329,304,1,Laptop,Electronics,5,999.99,4999.95,2024-03-15,West
8330,494,1,Laptop,Electronics,4,999.99,3999.96,2024-09-08,North
8331,453,8,Desk Lamp,Furniture,4,45.99,183.96,2024-10-03,East
8332,85,6,Monitor,Electronics,3,299.99,899.97,2024-03-08,South
8333,136,6,Monitor,Electronics,3,299.99,899.97,2024-09-24,East
8334,1,10,Backpack,Accessories,1,59.99,59.99,2024-01-31,North
8335,420,7,Keyboard,Electronics,1,79.99,79.99,2024-12-21,North
8336,454,7,Keyboard,Electronics,2,79.99,159.98,2024-12-20,South
8337,70,10,Backpack,Accessories,1,59.99,59.99,2024-04-15,South
8338,102,3,Desk Chair,Furniture,1,199.99,199.99,2024-12-18,East
8339,184,8,Desk Lamp,Furniture,1,45.99,45.99,2024-08-05,West
